date,day,5-6scale,7-8scale,9-10scale,11scale,12scale,13-16scale,닭고기 평균 가격
2020-11-11,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-11-10,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-11-09,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-11-07,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-11-06,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-11-05,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-11-04,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-11-03,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-11-02,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-10-31,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-10-30,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-10-29,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-10-28,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-27,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-10-26,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-10-24,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-10-23,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-10-22,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-10-21,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-10-20,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-19,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-17,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-16,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-15,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-14,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-13,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-12,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-10,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-08,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-10-07,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-10-06,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-10-05,Mon,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-09-29,Tue,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-09-28,Mon,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-09-26,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-09-25,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-09-24,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-09-23,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-09-22,Tue,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2020-09-21,Mon,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2020-09-19,Sat,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2020-09-18,Fri,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2020-09-17,Thr,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2020-09-16,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-09-15,Tue,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2020-09-14,Mon,"3,767","3,609","3,308","3,179","3,089","3,050","3,334"
2020-09-12,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-11,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-10,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-09,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-08,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-07,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-05,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-04,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-03,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-02,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-09-01,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-31,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-29,Sat,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-28,Fri,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-27,Thr,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-26,Wed,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-25,Tue,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-24,Mon,"3,933","3,767","3,462","3,326","3,234","3,193","3,486"
2020-08-22,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-08-21,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-08-20,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-08-19,Wed,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-08-18,Tue,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-08-17,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-08-15,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-08-14,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-08-13,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-08-12,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-08-11,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-08-10,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-08-08,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-08-07,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-08-06,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-08-05,Wed,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-08-04,Tue,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-08-03,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-08-01,Sat,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2020-07-31,Fri,"2,767","2,656","2,385","2,297","2,220","2,193","2,420"
2020-07-30,Thr,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2020-07-29,Wed,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2020-07-28,Tue,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2020-07-27,Mon,"2,933","2,815","2,538","2,444","2,364","2,336","2,572"
2020-07-25,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-07-24,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-07-23,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-07-22,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-07-21,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-20,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-07-18,Sat,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-07-17,Fri,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-07-16,Thr,"3,933","3,767","3,462","3,326","3,089","3,050","3,438"
2020-07-15,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-07-14,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-13,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-11,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-10,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-09,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-08,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-07-07,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-07-06,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-07-04,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-07-03,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-07-02,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-07-01,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-06-30,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-06-29,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-06-27,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-06-26,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-06-25,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-06-24,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-06-23,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-06-22,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-06-20,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-06-19,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-06-18,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-06-17,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-06-16,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-06-15,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-06-13,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-06-12,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-06-11,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-06-10,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-06-09,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-06-08,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-06-05,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-06-04,Thr,"3,600","3,450","3,154","3,032","2,944","2,907","3,181"
2020-06-03,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-06-02,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-06-01,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-05-30,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-05-29,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-05-28,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-05-27,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-26,Tue,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-05-25,Mon,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-05-23,Sat,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-05-22,Fri,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-05-21,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-20,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-19,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-18,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-16,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-15,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-14,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-13,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-12,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-11,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-05-09,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-05-08,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-05-07,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-05-06,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-05-04,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-05-02,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-05-01,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-04-29,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-28,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-27,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-25,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-24,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-23,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-22,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-21,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-20,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-04-18,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-17,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-16,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-04-14,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-04-13,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-11,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-04-10,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-04-09,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-08,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-04-07,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-04-06,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-04,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-03,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-02,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-04-01,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-03-31,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-03-30,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-03-28,Sat,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-03-27,Fri,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-03-26,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-03-25,Wed,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-03-24,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-03-23,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-03-21,Sat,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2020-03-20,Fri,"3,100","2,974","2,692","2,591","2,509","2,479","2,724"
2020-03-19,Thr,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2020-03-18,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-03-17,Tue,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-03-16,Mon,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-03-14,Sat,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-03-13,Fri,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-03-12,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-03-11,Wed,"3,433","3,291","3,000","2,885","2,509","2,479","2,933"
2020-03-10,Tue,"3,433","3,291","3,000","2,885","2,509","2,479","2,933"
2020-03-09,Mon,"3,433","3,291","3,000","2,885","2,509","2,479","2,933"
2020-03-07,Sat,"3,600","3,450","3,154","3,032","2,654","2,621","3,085"
2020-03-06,Fri,"3,600","3,450","3,154","3,032","2,654","2,621","3,085"
2020-03-05,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-03-04,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-03-03,Tue,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-03-02,Mon,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-29,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-28,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-27,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-26,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-25,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-24,Mon,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-02-22,Sat,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-02-21,Fri,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-02-20,Thr,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-02-19,Wed,"3,767","3,609","3,308","3,179","2,944","2,907","3,286"
2020-02-18,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2020-02-17,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-02-15,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-02-14,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-02-13,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-02-12,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-02-11,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-02-10,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-02-08,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-02-07,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-02-06,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-02-05,Wed,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-02-04,Tue,"2,600","2,498","2,231","2,150","1,930","1,907","2,219"
2020-02-03,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-02-01,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-01-31,Fri,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-01-30,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-01-29,Wed,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2020-01-28,Tue,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-01-23,Thr,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-01-22,Wed,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-01-21,Tue,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-01-20,Mon,"3,433","3,291","3,000","2,885","2,799","2,764","3,029"
2020-01-18,Sat,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2020-01-17,Fri,"3,267","3,133","2,846","2,738","2,654","2,621","2,877"
2020-01-16,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-01-15,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-01-14,Tue,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-01-13,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2020-01-11,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-01-10,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-01-09,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-01-08,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-01-07,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2020-01-06,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2020-01-04,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-01-03,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2020-01-02,Thr,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2019-12-31,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2019-12-30,Mon,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2019-12-28,Sat,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2019-12-27,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-26,Thr,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2019-12-24,Tue,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2019-12-23,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2019-12-21,Sat,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2019-12-20,Fri,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2019-12-19,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-18,Wed,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-17,Tue,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-16,Mon,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2019-12-14,Sat,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2019-12-13,Fri,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2019-12-12,Thr,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2019-12-11,Wed,"3,600","3,450","3,154","3,032","2,799","2,764","3,133"
2019-12-10,Tue,"3,433","3,291","3,000","2,885","2,654","2,621","2,981"
2019-12-09,Mon,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-07,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-06,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-12-05,Thr,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2019-12-04,Wed,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2019-12-03,Tue,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2019-12-02,Mon,"2,767","2,656","2,385","2,297","2,075","2,050","2,372"
2019-11-30,Sat,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2019-11-29,Fri,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2019-11-28,Thr,"2,933","2,815","2,538","2,444","2,220","2,193","2,524"
2019-11-27,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2019-11-26,Tue,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2019-11-25,Mon,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
2019-11-23,Sat,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-11-22,Fri,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-11-21,Thr,"3,267","3,133","2,846","2,738","2,509","2,479","2,829"
2019-11-20,Wed,"3,100","2,974","2,692","2,591","2,364","2,336","2,676"
